1,4,2,0.25,1.46131765710818,0.895910699352147,0.720261852298231
2,4,2,0.25,1.49576010438225,0.893120414135921,0.716319980143891
3,4,2,0.25,1.52397035535296,0.885505275541191,0.69532294251047
4,4,2,0.25,1.45104594278551,0.899558536228377,0.727549556842884
5,4,2,0.25,1.50210937430623,0.896806514320074,0.713162363015904
6,4,2,0.25,1.53269095028855,0.896552394559678,0.714167330295605
7,4,2,0.25,1.50718179425781,0.897183210984977,0.714123149011101
8,4,2,0.25,1.48058295413367,0.89526065354316,0.722660110376639
9,4,2,0.25,1.48061654523217,0.894964841590769,0.718366448067829
10,4,2,0.25,1.49212751551381,0.89359956219079,0.715295723413432
